FID,IID,PHE,CHR,SNP1,SNP2,POS1,POS2,KB,NSNP,DENSITY,PHOM,PHET,id
/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,6438181,8195216,1757.036,8952,0.196,0.989,0.002,D237310
/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,72995427,75732718,2737.292,9634,0.284,0.984,0.01,D237310
/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237310k_E100048304_L01_ANIqvhbR216089-692.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56341321,57406275,1064.955,3976,0.268,0.974,0.019,D237310
/vol/cluster-data/rchen/wgr/data/processed/D237311_E100048228_L01_ANIqvhbR216107-648.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237311_E100048228_L01_ANIqvhbR216107-648.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,48734324,50640627,1906.304,5259,0.362,0.962,0.014,D237311
/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,29455806,31681233,2225.428,5406,0.412,0.973,0.018,D237313
/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,166570906,167831652,1260.747,6847,0.184,0.983,0.006,D237313
/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,48931783,50697469,1765.687,4892,0.361,0.971,0.017,D237313
/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237313k_E100041398_L01_ANIscleR181562-401.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,50698609,53425741,2727.133,6704,0.407,0.977,0.015,D237313
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,31470780,33025424,1554.645,5445,0.286,0.973,0.018,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,33025680,34326436,1300.757,4662,0.279,0.976,0.011,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,58289978,60037238,1747.261,3300,0.529,0.982,0.014,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,64064080,66148795,2084.716,3878,0.538,0.983,0.008,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,41186724,42459367,1272.644,3416,0.373,0.968,0.023,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,23922945,25525388,1602.444,6101,0.263,0.98,0.016,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,44326327,45352387,1026.061,2816,0.364,0.972,0.021,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237325k_E100041398_L01_ANIscleR181563-402.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56137103,57406275,1269.173,4910,0.258,0.979,0.018,D237325
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,22708143,23824552,1116.41,2438,0.458,0.97,0.025,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,62866359,64176152,1309.794,2108,0.621,0.972,0.024,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30489457,31870657,1381.201,3944,0.35,0.958,0.02,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,32447350,33584559,1137.21,3100,0.367,0.98,0.008,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,64393071,65701310,1308.24,4976,0.263,0.985,0.013,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,16883901,20471041,3587.141,20399,0.176,0.993,0.001,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,36280523,37403069,1122.547,2648,0.424,0.963,0.025,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,58691389,59801722,1110.334,3901,0.285,0.982,0.01,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237327k_E100042332_L01_ANIscleR181549-631.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56357592,57416566,1058.975,3963,0.267,0.976,0.02,D237327
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_13761;HRSCAF=15525,.,.,5515034,7153732,1638.699,10702,0.153,0.994,0,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_13761;HRSCAF=15525,.,.,7160881,10814955,3654.075,23679,0.154,0.99,0.001,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,33911161,35337644,1426.484,2865,0.498,0.986,0.008,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,31239514,32296417,1056.904,1261,0.838,0.96,0.025,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,32369544,33724269,1354.726,1589,0.853,0.957,0.035,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,98177996,99475552,1297.557,6518,0.199,0.991,0.004,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,175006042,176775547,1769.506,8598,0.206,0.989,0.001,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,178051331,179102266,1050.936,4701,0.224,0.986,0.001,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,36899621,40356399,3456.779,9757,0.354,0.986,0.007,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,40357044,43738482,3381.439,9319,0.363,0.992,0.004,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237337k_E100041398_L01_ANIscleR181564-403.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,52704571,54263810,1559.24,3979,0.392,0.989,0.005,D237337
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,33883636,35122554,1238.919,2520,0.492,0.973,0.024,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,12426891,13717061,1290.171,7543,0.171,0.992,0.001,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,31289545,32779075,1489.531,5415,0.275,0.978,0.018,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,41248735,47519322,6270.588,13105,0.478,0.988,0.005,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,64874456,69057095,4182.64,8271,0.506,0.99,0.006,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,69057430,70299352,1241.923,2326,0.534,0.991,0.003,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30504868,33337862,2832.995,7916,0.358,0.978,0.013,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,180035065,181440816,1405.752,5833,0.241,0.98,0.015,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,14762985,15783538,1020.554,4018,0.254,0.99,0.007,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,15783940,16789559,1005.62,3937,0.255,0.987,0.009,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,44368027,45988517,1620.491,5672,0.286,0.992,0.003,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,37954020,39042602,1088.583,3776,0.288,0.984,0.008,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,39192158,40397625,1205.468,4338,0.278,0.984,0.009,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,40399433,41521796,1122.364,4718,0.238,0.992,0.005,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237339k_E100041398_L01_ANIscleR181565-404.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,80930173,82078746,1148.574,6065,0.189,0.992,0.002,D237339
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,31449859,32580582,1130.724,2967,0.381,0.965,0.03,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,33810007,35107907,1297.901,2702,0.48,0.97,0.026,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_15486;HRSCAF=17393,.,.,35215208,36319732,1104.525,2242,0.493,0.957,0.032,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,34590104,36011839,1421.736,4692,0.303,0.968,0.02,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,40867862,42111117,1243.256,3430,0.362,0.971,0.023,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,64392381,65452447,1060.067,4073,0.26,0.977,0.022,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,71596863,72708747,1111.885,5036,0.221,0.977,0.02,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,26204467,28679048,2474.582,9044,0.274,0.991,0.001,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,24952550,26078729,1126.18,5444,0.207,0.978,0.018,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237340k_E100041398_L01_ANIscleR181566-405.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56272414,57419468,1147.055,4313,0.266,0.974,0.021,D237340
/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,25154516,26227115,1072.6,2900,0.37,0.966,0.012,D237352
/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,45646041,46819552,1173.512,2800,0.419,0.96,0.02,D237352
/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237352k_E100046248_L01_LYRfjwqR198702-405.sorted.bam,-9,ScEsiA3_18278;HRSCAF=21663,.,.,186346066,187783590,1437.525,6253,0.23,0.982,0.001,D237352
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_13761;HRSCAF=15525,.,.,6316621,7352385,1035.765,6419,0.161,0.99,0.005,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,37892676,39654872,1762.197,3584,0.492,0.978,0.01,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,63705399,64920375,1214.977,2249,0.54,0.982,0.004,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,65306284,66741966,1435.683,2338,0.614,0.982,0.005,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,46342045,47361306,1019.262,3815,0.267,0.976,0.008,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,36298956,38975474,2676.519,7250,0.369,0.984,0.006,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,39422987,44439942,5016.956,13791,0.364,0.989,0.003,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,45441408,47091621,1650.214,4312,0.383,0.987,0.003,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,47883813,51870203,3986.391,10706,0.372,0.988,0.002,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237355k_E100048304_L01_ANIqvhbR216090-693.sorted.bam,-9,ScEsiA3_19038;HRSCAF=23783,.,.,56308052,57486737,1178.686,4386,0.269,0.99,0.001,D237355
/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,-9,ScEsiA3_16766;HRSCAF=19082,.,.,22554212,23866624,1312.413,2937,0.447,0.961,0.028,D237360
/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,26925245,31238769,4313.525,5958,0.724,0.982,0.009,D237360
/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,31239360,34880345,3640.986,4422,0.823,0.985,0.007,D237360
/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30198904,31317890,1118.987,2657,0.421,0.963,0.026,D237360
/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237360k_E100042332_L01_ANIscleR181550-642.sorted.bam,-9,ScEsiA3_18461;HRSCAF=22153,.,.,36788059,38210251,1422.193,3822,0.372,0.963,0.026,D237360
/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,-9,ScEsiA3_16870;HRSCAF=19426,.,.,31615670,32866551,1250.882,1523,0.821,0.951,0.018,D237361
/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,-9,ScEsiA3_17641;HRSCAF=20530,.,.,30079178,31558124,1478.947,3698,0.4,0.976,0.005,D237361
/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,/vol/cluster-data/rchen/wgr/data/processed/D237361k_E100044901_L01_merge.sorted.bam,-9,ScEsiA3_18316;HRSCAF=21772,.,.,68780093,70934138,2154.046,8651,0.249,0.987,0.002,D237361
